index,id,reference_text,transcription,success
50,20120313-0900-PLENARY-9-en_20120313-15:08:39_0,MADAM PRESIDENT THE COMMISSION HAS SERIOUS CONCERNS ABOUT THE WEBSITE LAUNCHED BY THE DUTCH PVV PARTY AND AS YOU KNOW I HAVE PERSONALLY CONDEMNED THIS WEBSITE BECAUSE IT IS AN OPEN CALL FOR INTOLERANCE AND INTOLERANCE HAS NO PLACE IN EUROPE,"Ladies and gentlemen, the Commission has serious concerns about the website launched by the Dutch PVV party. And as you know, I have personally condemned this website because it is an open call for intolerance, and intolerance has no place in Europe.",True
51,20111130-0900-PLENARY-11-en_20111130-16:16:45_17,FOURTH UNEMPLOYMENT AND OTHER SOCIAL CONSEQUENCES OF THE CRISIS HAVE TO BE TACKLED,"And fourth, unemployment and other social consequences of the crisis have to be tackled.",True
52,20181024-0900-PLENARY-en_20181024-10:27:55_4,WE PROPOSE THE PARTICIPATION OF NORTHERN IRELAND IN THE SINGLE MARKET AND THE CUSTOMS UNION FOR GOODS THROUGH REGULATORY ALIGNMENT BUT THIS SOLUTION CANNOT BE EXTENDED TO THE WHOLE OF THE UK AS WESTMINSTER WOULD LIKE PRECISELY BECAUSE THE UK'S GOVERNMENT MAJORITY IN WESTMINSTER OF WHICH THE DEMOCRATIC UNIONIST PARTY IS A KEY ELEMENT DOES NOT ACCEPT ANY DIFFERENTIAL SOLUTION FOR NORTHERN IRELAND SINCE THIS WOULD CREATE A BORDER IN THE IRISH SEA,"de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut de l'Estatut with the Democratic Unionist Party as a key element does not accept any differential solution for Northern Ireland, since this would create a border in the Irish Sea.",True
53,20140918-0900-PLENARY-4-en_20140918-09:03:28_21,HUMAN RIGHTS CANNOT EXIST WITHOUT THEM THIS YEAR THE EU CELEBRATED THE TENTH ANNIVERSARY OF ITS,Tukaj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bolj bol,True
54,20191114-0900-PLENARY-en_20191114-12:11:52_2,IT ALSO INCLUDES LEARNING ABOUT HEALTHY RELATIONSHIPS AND WHAT THAT MEANS,It also includes learning about healthy relationships and what that means.,True
55,20100210-0900-PLENARY-8-en_20100210-16:20:46_6,WELL IT WAS BECAUSE SWIFT WAS MOVING AND WE WERE FINDING OURSELVES IN A SITUATION WHERE WE DID NOT HAVE A REGULATION ON THE TRANSFER OF DATA SO THE COUNCIL AND THE COMMISSION MOVED SWIFTLY TO ARRANGE SOMETHING,"Felly, mae'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n",True
56,20180613-0900-PLENARY-22-en_20180613-20:58:10_18,SECOND IS A LANGUAGE OF INTERNATIONAL COMMUNICATION,"Second, a language of international communication.",True
57,20191218-0900-PLENARY-en_20191218-18:03:03_3,I WOULD LIKE TO POINT OUT AN INCREASING TREND,I would like to point out an increasing trend.,True
58,20181212-0900-PLENARY-en_20181212-15:17:57_16,THE SUCCESS OF THE TRANSITION TO THE LOW CARBON ECONOMY DEPENDS ON THE SUPPORT OF OUR CITIZENS,The success of the transition to the low-carbon economy depends on the support of our citizens.,True
59,20091216-0900-PLENARY-3-en_20091216-09:25:52_46,HOWEVER THE ARRIVAL OF SO MANY HEADS OF STATE OR GOVERNMENT WILL BE A POWERFUL DRIVER TO REACH A,"However, the arrival of so many heads of state and government will be a powerful driver to reach a deal.",True
60,20171115-0900-PLENARY-19-en_20171115-18:53:22_9,MS O'REILLY ONCE AGAIN THANK YOU VERY MUCH FOR YOUR WORK AND GOOD LUCK,"So Madam Oray, once again, thank you very much for your work and good luck.",True
61,20151027-0900-PLENARY-4-en_20151027-11:38:13_2,PRESIDENT TUSK FOCUSED THIS MORNING ON THE MATTER OF SECURING BORDERS CONCLUDING THAT EVEN THOUGH DEALS WITH THIRD COUNTRIES ARE POSSIBLE NO THIRD COUNTRY CAN REPLACE US IN PROTECTING OUR EXTERNAL BORDERS,"President Tusk, you focus this morning on the matter of securing borders, concluding that even though deals with third countries are possible, no third country can replace us in it protecting our external borders.",True
62,20180704-0900-PLENARY-en_20180704-17:12:52_2,WHAT DO WE HAVE TO DO FOR THIS,What do we have to do for this?,True
63,20180207-0900-PLENARY-15-en_20180207-16:30:28_2,INSTEAD WE MUST STRENGTHEN THE EUROPEAN WORKFORCE AND STEP FORWARD WITH MORE EFFECTIVE EMPLOYMENT AND SOCIAL POLICY WITH EDUCATION WITH SKILLING WITH UPSKILLING AND WITH TRAINING SYSTEMS,"Instead, we must strengthen the European workforce, step forward with more effective employment and social policy, with education, with skilling, with upskilling, and with training systems.",True
64,20200116-0900-PLENARY-en_20200116-10:13:56_0,MADAM PRESIDENT THE PEOPLE OF BURUNDI CONTINUE TO SUFFER FROM HUMAN RIGHTS ABUSES THE UNITED NATIONS REPORT FROM SEPTEMBER LAST YEAR SHOWED THAT THE POLICE THE INTELLIGENCE SERVICES AND EVEN THE YOUTH WING OF THE GOVERNING PARTY HAVE BEEN RESPONSIBLE FOR THE KILLINGS THE DISAPPEARANCES AND THE ARBITRARY ARRESTS,"Czas wystąpienia. Dwie minuty. Thank you. The people of Burundi continue to suffer from human rights abuses. The United Nations report from September last year showed that the police, the intelligence services and even the youth wing of the governing party have been responsible for the killings, the disappearances, the arbitrary arrests.",True
65,20131009-0900-PLENARY-19-en_20131009-22:28:21_3,SOME OF YOU VOTED YES BUT RELUCTANTLY,"Some of you voted yes, but reluctantly.",True
66,20090916-0900-PLENARY-14-en_20090916-17:31:57_12,THAT IS A VILE MISREPRESENTATION,That is a vile misrepresentation.,True
67,20131010-0900-PLENARY-14-en_20131010-12:49:28_3,WE OF COURSE WISH OUR FRIENDS AND NEIGHBOURS WHO ARE IN THE SYSTEM EVERY SUCCESS WITH IT,of course wish our friends and neighbours who are in the system every success with it.,True
68,20110706-0900-PLENARY-12-en_20110706-18:56:44_7,THE CO CHAIRS KEEP THE EEAS FULLY INFORMED OF THEIR WORK AND THE MANY DIFFICULTIES THAT THEY FACE,Mae'r gweithio'r gweithio'r gweithio'r EAS yn ffordd o'r gweithio ac mae'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio,True
69,20110927-0900-PLENARY-9-en_20110927-14:24:56_7,I HAVE SPOKEN TO THE COMMISSION AND HIGHLIGHTED THE IMPACT THAT THESE DECISIONS WOULD HAVE ON NORTHERN IRELAND,spoken to the Commission and highlighted the impact that these decisions would have on Northern Ireland.,True
70,20141124-0900-PLENARY-15-en_20141124-21:02:10_12,FURTHERMORE THE EXPORT OF SURVEILLANCE TECHNOLOGIES IS AN ELEMENT AND A VERY IMPORTANT ELEMENT OF OUR EXPORT CONTROL POLICY REVIEW,"Fy enw, y cyfnod y cyfnod cyfnod yn ymgyrch, a'r cyfnod ymgyrch cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyfnod cyf",True
71,20200115-0900-PLENARY-en_20200115-15:23:50_2,FROM THEIR HISTORICAL RECORD,from their historical record.,True
72,20100519-0900-PLENARY-3-en_20100519-12:00:22_12,SO I COUNT ON YOUR SUPPORT IN THIS REGARD,So I count on your support in this regard.,True
73,20181114-0900-PLENARY-en_20181114-15:30:41_1,THE FIGHT AGAINST DISINFORMATION FROM MY POINT OF VIEW INVOLVES TWO MAIN ASPECTS ONE IS ENHANCING OUR RESILIENCE AGAINST THOSE THAT ARE SPREADING DISINFORMATION AND THE OTHER IS APPROPRIATE EDUCATION AWARENESS IN ORDER TO BE ABLE TO DIFFERENTIATE BETWEEN WHAT IS REALLY DISINFORMATION AND WHAT IS NOT,"The fight against disinformation, in my point of view, involves two main aspects. One is enhancing our resilience against those that are spreading disinformation, and then appropriate education, awareness, in order to be able to differentiate what is really disinformation and what is not.",True
74,20191217-0900-PLENARY-en_20191217-17:46:23_28,SECOND GREAT PROGRESS HAS BEEN MADE,"Second, great progress has been made.",True
75,20160510-0900-PLENARY-12-en_20160510-15:32:07_18,WE DO NOT HAVE THE ECB TELLING US WHAT TO DO,We don't have the ECB telling us what to do.,True
76,20171115-0900-PLENARY-22-en_20171115-19:53:44_13,THE FIRST FIVE COUNTRIES DIALOGUES SUCCEEDED IN DOING SO AND FURTHER DIALOGUES ARE BEING PLANNED THE COMMISSION HAS ALSO ASKED MEMBER STATES TO INVOLVE ALL RELEVANT STAKEHOLDERS DURING THEIR COUNTRY DIALOGUES,"The first five countries' dialogues succeeded in doing so, and further dialogues are being planned. The Commission has also asked Member States to involve all relevant stakeholders during their country dialogues.",True
77,20180117-0900-PLENARY-20-en_20180117-21:04:32_1,THANKS TO THEM MILLIONS OF EUROPEANS AND HUNDREDS OF MILLIONS AROUND THE WORLD WHO ARE BLIND OR PARTIALLY SIGHTED WILL FINALLY GET ACCESS TO ACCESSIBLE BOOKS,"Thanks to them, millions of Europeans and hundreds of millions around the world who are blind or partially sighted will finally get access to accessible books.",True
78,20160511-0900-PLENARY-4-en_20160511-10:28:48_8,INSTEAD OF PUTTING TO USE THE KNOWLEDGE AND EXPERIENCE OF THESE PEOPLE WHOM WE HAD HELPED TO EDUCATE AND HAD INVESTED A LOT OF MONEY IN WE PUSHED THEM AWAY AND MOST OF THEM WENT TO OTHER PLACES IN THE WORLD TO THE US TO CANADA AND TO AUSTRALIA AND MADE THEIR CONTRIBUTIONS TO SOCIETY THERE WITH THE DIRECTIVE WE ARE ABOUT TO VOTE ON TOMORROW ALL MASTERS STUDENTS AS WELL AS RESEARCHERS WILL NOW HAVE THE POSSIBILITY TO STAY,"Instead of putting use to the knowledge and experience of these people that we had helped to educate and invested a lot of money for, we pushed them away and most of them went to other places in the world, to the US, to Canada, Australia, and there gave their contributions to the societies. With the directive we are about to vote tomorrow all master students as well as researchers will have the possibility now to stay",True
79,20091020-0900-PLENARY-12-en_20091020-15:41:18_2,EVEN IF SOME WORKERS DO KNOW THEIR RIGHTS ALL TOO OFTEN THEY FIND IT IMPOSSIBLE TO TAKE ACTION INDIVIDUALLY WITHOUT ANY BACK UP,"Felly, dwi'n meddwl, wrth gwrs wedi'u gwneud hynny, mae'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n",True
80,20170613-0900-PLENARY-17-en_20170613-20:18:33_18,OUR AIM IS TO BUILD ON BEST PRACTICES AND ENHANCE THE CAPACITY OF EU DELEGATIONS TO WORK MORE INTENSELY AND CREATIVELY,Our aim is to build on best practices and enhance the capacity of EU delegations to work more intensely and creatively.,True
81,20130205-0900-PLENARY-12-en_20130205-19:27:51_2,IT IS COMING FROM CHINA ALMOST EXCLUSIVELY TO A HUGE DEGREE FROM GROWING WEALTH IN CHINA PEOPLE BEING ABLE TO AFFORD IVORY AND FROM A DEGREE OF IGNORANCE,"It's coming from China almost exclusively, to a huge degree, from growing wealth in China, people able to afford ivory, from a degree of ignorance.",True
82,20190115-0900-PLENARY-en_20190115-10:26:30_23,WE SIMPLY CAN NO LONGER AFFORD THESE TYPES OF UNORGANISED AD HOC SOLUTIONS NOW IS THE TIME TO PUT WORDS INTO ACTION,We simply can no longer afford this type of unorganized ad hoc solutions. Now is the time to put words into action.,True
83,20160511-0900-PLENARY-14-en_20160511-15:14:54_11,IT MUST BE CHANGED,It must be changed.,True
84,20130612-0900-PLENARY-4-en_20130612-09:22:45_10,WHAT IS IMPORTANT IS THAT RELEVANT COUNCIL FORMATIONS WORK IN A COORDINATED AND CONSISTENT MANNER TOWARDS A THOROUGH PREPARATION FOR THE JUNE EUROPEAN COUNCIL,What is important is that relevant Council formations work in a coordinated and consistent manner towards a thorough preparation for the June European Council.,True
85,20090914-0900-PLENARY-14-en_20090914-18:38:01_1,AS YOU KNOW LAST THURSDAY THE OPEL TRUST IN WHICH GENERAL MOTORS AND THE GERMAN AUTHORITIES HAVE EQUAL REPRESENTATION ANNOUNCED THAT IT HAS APPROVED THE SALE BY GM OF A MAJORITY STAKE IN ITS EUROPEAN OPEL VAUXHALL OPERATIONS TO THE CONSORTIUM OF MAGNA INTERNATIONAL AND SBERBANK,"And as you know, Mr. President, last Thursday the Opel trust in which General Motors and the German authorities have equal representation announced that it has approved the sale by GM of a majority stake in its European Opel vocal operations to the consortium of Magna International and Sparebank.",True
86,20140311-0900-PLENARY-17-en_20140311-20:56:04_1,HOWEVER I AM HAPPY TO SAY THAT THE UNITED KINGDOM GOVERNMENT HAS BEEN FULLY SUPPORTIVE OF THE SINGLE EUROPEAN SKY YES THAT IS THE UK WANTING MORE EUROPE ON THIS ISSUE DESPITE SOME OF OUR CONSERVATIVES FLIRTING WITH A UK EXIT FROM THE EU THE FRAGMENTATION OF EUROPEAN AIRSPACE IS ESTIMATED TO COST MORE THAN EUR THREE BILLION A YEAR,"However, I'm happy to say that the United Kingdom government has been fully supportive of the single European sky. Yes, that's the UK wanting more Europe on this issue, despite some of our Conservatives flirting with UK exit from the EU. The fragmentation of European airspace is estimated to cost more than 3 billion euros a year.",True
87,20140416-0900-PLENARY-4-en_20140416-10:23:11_42,WE ARE INCREASING OUR POLITICAL ENGAGEMENT INCLUDING WITH HIGH LEVEL VISITS BY PRESIDENTS VAN ROMPUY AND BARROSO,"We are increasing our political engagement, including the high-level visits of President Ron Rampuy and Barroso.",True
88,20131022-0900-PLENARY-4-en_20131022-08:52:42_17,IT MAY NOT HAVE CONSIDERED SUFFICIENTLY FOR EXAMPLE HOW TO ENSURE THE NECESSARY TECHNICAL AND SCIENTIFIC EXPERTISE FOR THE SCRUTINY BUT OVERALL I BELIEVE THAT THE SCRUTINY PROCEDURE AS A FORM OF EXCEPTIONAL SAFEGUARD IS THE BEST COMPROMISE TO ENSURE A HIGH LEVEL OF PATIENT SAFETY WHILE AVOIDING TWO BURDENSOME PROCESSES,"To ne možeš poslednjeni začinati, zato, kako je začinati tehnikovite in zahvorične spetice za skrutinje. Zvom, da skrutinje poslednje, če je vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje vsešnje v",True
89,20130703-0900-PLENARY-8-en_20130703-13:25:08_3,THIS IS SOMETHING THAT AS YOU WILL KNOW I HAVE BEEN ASKING FOR SINCE I FIRST BECAME AN MEP,"This is something that, as you will know, I have been asking since I first became an MEP.",True
90,20111025-0900-PLENARY-5-en_20111025-10:35:37_3,A NOD AND A WINK FROM THE NEW MANAGEMENT THAT IT WILL PUT ITS HOUSE IN ORDER IS ALL IT TOOK YET THEN WHEN IT COMES TO THE COUNCIL PARLIAMENT REFUSES DISCHARGE EVEN IF THE AUDITORS MAKE NO CRITICISM AT ALL OF THE INSTITUTION'S FINANCIAL MANAGEMENT,"A wink and a nod from the new management that it will put its house in order is all it took. Yet when it comes to the European Council, the Parliament refuses this charge, even if the auditors make no criticism at all of the institution's financial management.",True
91,20090916-0900-PLENARY-14-en_20090916-17:31:57_7,IT WILL AFFECT THE VERY WAY YOUNG PEOPLE AND OTHERS SPEAK THINK AND ACT,"It will affect the very way young people and others speak, think and act.",True
92,20100519-0900-PLENARY-10-en_20100519-19:13:07_7,LET ME ALSO BE VERY CLEAR ABOUT THE OBJECTIVES OF THE STRATEGY,da bi imeli tudi nekaj na objektičnih strategijah.,True
93,20120509-0900-PLENARY-13-en_20120509-16:15:23_15,THIS IS SOMETHING WHICH IS PARTICULARLY WELCOME TO THOSE IN EUROPE WHO DEPEND ON CROSS BORDER INFORMATION TRANSFER FOR THEIR BUSINESSES AND FOR INDIVIDUAL USE,This is something which is particularly welcome to those in Europe who depend on cross-border information transfer for their businesses and for individual use.,True
